0.001	 0.001	 0.001768	 0.001768
0.00201	 0.00101	 0.001608	 0.003376
0.0030301	 0.0010201	 0.001606	 0.004982
0.0040604	 0.0010303	 0.001607	 0.006589
0.00530913	 0.00124872	 0.001595	 0.008184
0.00657034	 0.00126121	 0.001471	 0.009655
0.00784416	 0.00127382	 0.001469	 0.011124
0.00938804	 0.00154387	 0.001957	 0.013081
0.0109474	 0.00155931	 0.001929	 0.01501
0.0125223	 0.00157491	 0.001805	 0.016815
0.014431	 0.00190879	 0.001802	 0.018617
0.0163589	 0.00192787	 0.001804	 0.020421
0.0183061	 0.00194715	 0.001751	 0.022172
0.020666	 0.00235995	 0.001687	 0.023859
0.0230496	 0.00238355	 0.001688	 0.025547
0.025457	 0.00240739	 0.001685	 0.027232
0.0283747	 0.00291775	 0.002106	 0.029338
0.0313216	 0.00294693	 0.002004	 0.031342
0.034298	 0.0029764	 0.001955	 0.033297
0.0379054	 0.00360739	 0.001956	 0.035253
0.0415489	 0.00364347	 0.002346	 0.037599
0.0452288	 0.0036799	 0.002345	 0.039944
0.0496888	 0.00446004	 0.002291	 0.042235
0.0541935	 0.00450464	 0.002267	 0.044502
0.0587432	 0.00454969	 0.002286	 0.046788
0.0633384	 0.00459519	 0.00227	 0.049058
0.0679795	 0.00464114	 0.002257	 0.051315
0.072667	 0.00468755	 0.002215	 0.05353
0.0774015	 0.00473442	 0.002203	 0.055733
0.0821832	 0.00478177	 0.002169	 0.057902
0.0870128	 0.00482959	 0.001819	 0.059721
0.0918907	 0.00487788	 0.001817	 0.061538
0.0968174	 0.00492666	 0.001904	 0.063442
0.102788	 0.00597111	 0.001832	 0.065274
0.108819	 0.00603082	 0.001844	 0.067118
0.11491	 0.00609113	 0.001824	 0.068942
0.121062	 0.00615204	 0.001813	 0.070755
0.128519	 0.00745628	 0.00181	 0.072565
0.13605	 0.00753084	 0.001811	 0.074376
0.143656	 0.00760615	 0.001831	 0.076207
0.152874	 0.00921865	 0.001872	 0.078079
0.162185	 0.00931084	 0.001873	 0.079952
0.171589	 0.00940395	 0.001447	 0.081399
0.182987	 0.0113976	 0.00181	 0.083209
0.194498	 0.0115116	 0.001467	 0.084676
0.206125	 0.0116267	 0.001452	 0.086128
0.220217	 0.0140915	 0.001816	 0.087944
0.234449	 0.0142324	 0.001448	 0.089392
0.248824	 0.0143748	 0.00182	 0.091212
0.266246	 0.0174222	 0.001902	 0.093114
0.283842	 0.0175964	 0.001832	 0.094946
0.301615	 0.0177724	 0.00181	 0.096756
0.323155	 0.0215402	 0.00181	 0.098566
0.344911	 0.0217556	 0.001811	 0.100377
0.366884	 0.0219731	 0.00181	 0.102187
0.393515	 0.0266314	 0.002172	 0.104359
0.420413	 0.0268977	 0.002208	 0.106567
0.44758	 0.0271667	 0.002269	 0.108836
0.480506	 0.032926	 0.002171	 0.111007
0.513761	 0.0332553	 0.002172	 0.113179
0.547349	 0.0335879	 0.002194	 0.115373
0.588057	 0.0407085	 0.002172	 0.117545
0.629173	 0.0411156	 0.002226	 0.119771
0.6707	 0.0415267	 0.002217	 0.121988
0.72103	 0.0503304	 0.0026	 0.124588
0.771864	 0.0508337	 0.002623	 0.127211
0.823206	 0.051342	 0.002544	 0.129755
0.885432	 0.0622265	 0.002532	 0.132287
0.948281	 0.0628488	 0.002535	 0.134822
1.01176	 0.0634773	 0.002597	 0.137419
