5.88557	 0.291235	 1e-11	 0	 1000	   5	 0.004995	 0.001	 1e-09	 2
1.24376	 0.963539
1.24875	 0.96356
1.25375	 0.963582
1.25874	 0.963603
1.26374	 0.963624
1.26873	 0.963645
1.27373	 0.963666
1.27872	 0.963687
1.28372	 0.963707
1.28871	 0.963728
1.29371	 0.963749
1.2987	 0.963769
1.3037	 0.96379
1.30869	 0.96381
1.31369	 0.963831
1.31868	 0.963851
1.32368	 0.963871
1.32867	 0.963892
1.33367	 0.963912
1.33866	 0.963932
1.34366	 0.963952
1.34865	 0.963972
1.35365	 0.963992
1.35864	 0.964011
1.36364	 0.964031
1.36863	 0.964051
1.37363	 0.96407
1.37862	 0.96409
1.38362	 0.964109
1.38861	 0.964128
1.39361	 0.964148
1.3986	 0.964167
1.4036	 0.964186
1.40859	 0.964205
1.41359	 0.964224
1.41858	 0.964243
1.42358	 0.964262
1.42857	 0.964281
1.43357	 0.964299
1.43856	 0.964318
1.44356	 0.964336
1.44855	 0.964355
1.45355	 0.964373
1.45854	 0.964392
1.46354	 0.96441
1.46853	 0.964428
1.47353	 0.964446
1.47852	 0.964464
1.48352	 0.964482
1.48851	 0.9645
1.49351	 0.964518
1.4985	 0.964535
1.5035	 0.964553
1.50849	 0.964571
1.51349	 0.964588
1.51848	 0.964605
1.52348	 0.964623
1.52847	 0.96464
1.53347	 0.964657
1.53846	 0.964674
1.54346	 0.964691
1.54845	 0.964708
1.55345	 0.964725
1.55844	 0.964742
1.56344	 0.964759
1.56843	 0.964775
1.57343	 0.964792
1.57842	 0.964808
1.58342	 0.964825
1.58841	 0.964841
1.59341	 0.964857
1.5984	 0.964873
1.6034	 0.964889
1.60839	 0.964905
1.61339	 0.964921
1.61838	 0.964937
1.62338	 0.964953
1.62837	 0.964969
1.63337	 0.964984
1.63836	 0.965
1.64336	 0.965015
1.64835	 0.965031
1.65335	 0.965046
1.65834	 0.965061
1.66334	 0.965076
1.66833	 0.965091
1.67333	 0.965106
1.67832	 0.965121
1.68332	 0.965136
1.68831	 0.96515
1.69331	 0.965165
1.6983	 0.96518
1.7033	 0.965194
1.70829	 0.965208
1.71329	 0.965223
1.71828	 0.965237
1.72328	 0.965251
1.72827	 0.965265
1.73327	 0.965279
1.73826	 0.965293
1.74326	 0.965307
1.74825	 0.96532
1.75325	 0.965334
1.75824	 0.965348
1.76324	 0.965361
1.76823	 0.965374
1.77323	 0.965388
1.77822	 0.965401
1.78322	 0.965414
1.78821	 0.965427
1.79321	 0.96544
1.7982	 0.965453
1.8032	 0.965466
1.80819	 0.965478
1.81319	 0.965491
1.81818	 0.965503
1.82318	 0.965516
1.82817	 0.965528
1.83317	 0.96554
1.83816	 0.965553
1.84316	 0.965565
1.84815	 0.965577
1.85315	 0.965589
1.85814	 0.9656
1.86314	 0.965612
1.86813	 0.965624
1.87313	 0.965635
1.87812	 0.965647
1.88312	 0.965658
1.88811	 0.96567
1.89311	 0.965681
1.8981	 0.965692
1.9031	 0.965703
1.90809	 0.965714
1.91309	 0.965725
1.91808	 0.965736
1.92308	 0.965746
1.92807	 0.965757
1.93307	 0.965767
1.93806	 0.965778
1.94306	 0.965788
1.94805	 0.965798
1.95305	 0.965809
1.95804	 0.965819
1.96304	 0.965829
1.96803	 0.965838
1.97303	 0.965848
1.97802	 0.965858
1.98302	 0.965868
1.98801	 0.965877
1.99301	 0.965887
1.998	 0.965896
2.003	 0.965905
2.00799	 0.965914
2.01299	 0.965924
2.01798	 0.965933
2.02298	 0.965941
2.02797	 0.96595
2.03297	 0.965959
2.03796	 0.965968
2.04296	 0.965976
2.04795	 0.965985
2.05295	 0.965993
2.05794	 0.966001
2.06294	 0.966009
2.06793	 0.966018
2.07293	 0.966026
2.07792	 0.966034
2.08292	 0.966041
2.08791	 0.966049
2.09291	 0.966057
2.0979	 0.966064
2.1029	 0.966072
2.10789	 0.966079
2.11289	 0.966086
2.11788	 0.966094
2.12288	 0.966101
2.12787	 0.966108
2.13287	 0.966115
2.13786	 0.966121
2.14286	 0.966128
2.14785	 0.966135
2.15285	 0.966141
2.15784	 0.966148
2.16284	 0.966154
2.16783	 0.96616
2.17283	 0.966167
2.17782	 0.966173
2.18282	 0.966179
2.18781	 0.966185
2.19281	 0.96619
2.1978	 0.966196
2.2028	 0.966202
2.20779	 0.966207
2.21279	 0.966213
2.21778	 0.966218
2.22278	 0.966223
2.22777	 0.966228
2.23277	 0.966233
2.23776	 0.966238
2.24276	 0.966243
2.24775	 0.966248
2.25275	 0.966253
2.25774	 0.966257
2.26274	 0.966262
2.26773	 0.966266
2.27273	 0.966271
2.27772	 0.966275
2.28272	 0.966279
2.28771	 0.966283
2.29271	 0.966287
2.2977	 0.966291
2.3027	 0.966295
2.30769	 0.966298
2.31269	 0.966302
2.31768	 0.966305
2.32268	 0.966309
2.32767	 0.966312
2.33267	 0.966315
2.33766	 0.966318
2.34266	 0.966321
2.34765	 0.966324
2.35265	 0.966327
2.35764	 0.96633
2.36264	 0.966332
2.36763	 0.966335
2.37263	 0.966337
2.37762	 0.96634
2.38262	 0.966342
2.38761	 0.966344
2.39261	 0.966346
2.3976	 0.966348
2.4026	 0.96635
2.40759	 0.966352
2.41259	 0.966354
2.41758	 0.966355
2.42258	 0.966357
2.42757	 0.966358
2.43257	 0.966359
2.43756	 0.966361
2.44256	 0.966362
2.44755	 0.966363
2.45255	 0.966364
2.45754	 0.966365
2.46254	 0.966365
2.46753	 0.966366
2.47253	 0.966367
2.47752	 0.966367
2.48252	 0.966367
2.48751	 0.966368
2.49251	 0.966368
2.4975	 0.966368
2.5025	 0.966368
2.50749	 0.966368
2.51249	 0.966368
2.51748	 0.966367
2.52248	 0.966367
2.52747	 0.966367
2.53247	 0.966366
2.53746	 0.966365
2.54246	 0.966365
2.54745	 0.966364
2.55245	 0.966363
2.55744	 0.966362
2.56244	 0.966361
2.56743	 0.966359
2.57243	 0.966358
2.57742	 0.966357
2.58242	 0.966355
2.58741	 0.966354
2.59241	 0.966352
2.5974	 0.96635
2.6024	 0.966348
2.60739	 0.966346
2.61239	 0.966344
2.61738	 0.966342
2.62238	 0.96634
2.62737	 0.966337
2.63237	 0.966335
2.63736	 0.966332
2.64236	 0.96633
2.64735	 0.966327
2.65235	 0.966324
2.65734	 0.966321
2.66234	 0.966318
2.66733	 0.966315
2.67233	 0.966312
2.67732	 0.966309
2.68232	 0.966305
2.68731	 0.966302
2.69231	 0.966298
2.6973	 0.966295
2.7023	 0.966291
2.70729	 0.966287
2.71229	 0.966283
2.71728	 0.966279
2.72228	 0.966275
2.72727	 0.966271
2.73227	 0.966266
2.73726	 0.966262
2.74226	 0.966257
2.74725	 0.966253
2.75225	 0.966248
2.75724	 0.966243
2.76224	 0.966238
2.76723	 0.966233
2.77223	 0.966228
2.77722	 0.966223
2.78222	 0.966218
2.78721	 0.966213
2.79221	 0.966207
2.7972	 0.966202
2.8022	 0.966196
2.80719	 0.96619
2.81219	 0.966185
2.81718	 0.966179
2.82218	 0.966173
2.82717	 0.966167
2.83217	 0.96616
2.83716	 0.966154
2.84216	 0.966148
2.84715	 0.966141
2.85215	 0.966135
2.85714	 0.966128
2.86214	 0.966121
2.86713	 0.966115
2.87213	 0.966108
2.87712	 0.966101
2.88212	 0.966094
2.88711	 0.966086
2.89211	 0.966079
2.8971	 0.966072
2.9021	 0.966064
2.90709	 0.966057
2.91209	 0.966049
2.91708	 0.966041
2.92208	 0.966034
2.92707	 0.966026
2.93207	 0.966018
2.93706	 0.966009
2.94206	 0.966001
2.94705	 0.965993
2.95205	 0.965985
2.95704	 0.965976
2.96204	 0.965968
2.96703	 0.965959
2.97203	 0.96595
2.97702	 0.965941
2.98202	 0.965933
2.98701	 0.965924
2.99201	 0.965914
2.997	 0.965905
3.002	 0.965896
3.00699	 0.965887
3.01199	 0.965877
3.01698	 0.965868
3.02198	 0.965858
3.02697	 0.965848
3.03197	 0.965838
3.03696	 0.965829
3.04196	 0.965819
3.04695	 0.965809
3.05195	 0.965798
3.05694	 0.965788
3.06194	 0.965778
3.06693	 0.965767
3.07193	 0.965757
3.07692	 0.965746
3.08192	 0.965736
3.08691	 0.965725
3.09191	 0.965714
3.0969	 0.965703
3.1019	 0.965692
3.10689	 0.965681
3.11189	 0.96567
3.11688	 0.965658
3.12188	 0.965647
3.12687	 0.965635
3.13187	 0.965624
3.13686	 0.965612
3.14186	 0.9656
3.14685	 0.965589
3.15185	 0.965577
3.15684	 0.965565
3.16184	 0.965553
3.16683	 0.96554
3.17183	 0.965528
3.17682	 0.965516
3.18182	 0.965503
3.18681	 0.965491
3.19181	 0.965478
3.1968	 0.965466
3.2018	 0.965453
3.20679	 0.96544
3.21179	 0.965427
3.21678	 0.965414
3.22178	 0.965401
3.22677	 0.965388
3.23177	 0.965374
3.23676	 0.965361
3.24176	 0.965348
3.24675	 0.965334
3.25175	 0.96532
3.25674	 0.965307
3.26174	 0.965293
3.26673	 0.965279
3.27173	 0.965265
3.27672	 0.965251
3.28172	 0.965237
3.28671	 0.965223
3.29171	 0.965208
3.2967	 0.965194
3.3017	 0.96518
3.30669	 0.965165
3.31169	 0.96515
3.31668	 0.965136
3.32168	 0.965121
3.32667	 0.965106
3.33167	 0.965091
3.33666	 0.965076
3.34166	 0.965061
3.34665	 0.965046
3.35165	 0.965031
3.35664	 0.965015
3.36164	 0.965
3.36663	 0.964984
3.37163	 0.964969
3.37662	 0.964953
3.38162	 0.964937
3.38661	 0.964921
3.39161	 0.964905
3.3966	 0.964889
3.4016	 0.964873
3.40659	 0.964857
3.41159	 0.964841
3.41658	 0.964825
3.42158	 0.964808
3.42657	 0.964792
3.43157	 0.964775
3.43656	 0.964759
3.44156	 0.964742
3.44655	 0.964725
3.45155	 0.964708
3.45654	 0.964691
3.46154	 0.964674
3.46653	 0.964657
3.47153	 0.96464
3.47652	 0.964623
3.48152	 0.964605
3.48651	 0.964588
3.49151	 0.964571
3.4965	 0.964553
3.5015	 0.964535
3.50649	 0.964518
3.51149	 0.9645
3.51648	 0.964482
3.52148	 0.964464
3.52647	 0.964446
3.53147	 0.964428
3.53646	 0.96441
3.54146	 0.964392
3.54645	 0.964373
3.55145	 0.964355
3.55644	 0.964336
3.56144	 0.964318
3.56643	 0.964299
3.57143	 0.964281
3.57642	 0.964262
3.58142	 0.964243
3.58641	 0.964224
3.59141	 0.964205
3.5964	 0.964186
3.6014	 0.964167
3.60639	 0.964148
3.61139	 0.964128
3.61638	 0.964109
3.62138	 0.96409
3.62637	 0.96407
3.63137	 0.964051
3.63636	 0.964031
3.64136	 0.964011
3.64635	 0.963992
3.65135	 0.963972
3.65634	 0.963952
3.66134	 0.963932
3.66633	 0.963912
3.67133	 0.963892
3.67632	 0.963871
3.68132	 0.963851
3.68631	 0.963831
3.69131	 0.96381
3.6963	 0.96379
3.7013	 0.963769
3.70629	 0.963749
3.71129	 0.963728
3.71628	 0.963707
3.72128	 0.963687
3.72627	 0.963666
3.73127	 0.963645
3.73626	 0.963624
3.74126	 0.963603
3.74625	 0.963582
3.75125	 0.96356
3.75624	 0.963539
3.76124	 0.963518
3.76623	 0.963496
3.77123	 0.963475
3.77622	 0.963453
3.78122	 0.963432
3.78621	 0.96341
3.79121	 0.963388
3.7962	 0.963366
3.8012	 0.963344
3.80619	 0.963323
3.81119	 0.963301
3.81618	 0.963278
3.82118	 0.963256
3.82617	 0.963234
3.83117	 0.963212
3.83616	 0.96319
3.84116	 0.963167
3.84615	 0.963145
3.85115	 0.963122
3.85614	 0.9631
3.86114	 0.963077
3.86613	 0.963054
3.87113	 0.963032
3.87612	 0.963009
3.88112	 0.962986
3.88611	 0.962963
3.89111	 0.96294
3.8961	 0.962917
3.9011	 0.962894
3.90609	 0.962871
3.91109	 0.962847
3.91608	 0.962824
3.92108	 0.962801
3.92607	 0.962777
3.93107	 0.962754
3.93606	 0.96273
3.94106	 0.962707
3.94605	 0.962683
3.95105	 0.962659
3.95604	 0.962636
3.96104	 0.962612
3.96603	 0.962588
3.97103	 0.962564
3.97602	 0.96254
3.98102	 0.962516
3.98601	 0.962492
3.99101	 0.962468
3.996	 0.962443
4.001	 0.962419
4.00599	 0.962395
4.01099	 0.96237
4.01598	 0.962346
4.02098	 0.962321
4.02597	 0.962297
4.03097	 0.962272
4.03596	 0.962248
4.04096	 0.962223
4.04595	 0.962198
4.05095	 0.962173
4.05594	 0.962148
4.06094	 0.962123
4.06593	 0.962099
4.07093	 0.962073
4.07592	 0.962048
4.08092	 0.962023
4.08591	 0.961998
4.09091	 0.961973
4.0959	 0.961948
4.1009	 0.961922
4.10589	 0.961897
4.11089	 0.961871
4.11588	 0.961846
4.12088	 0.96182
4.12587	 0.961795
4.13087	 0.961769
4.13586	 0.961743
4.14086	 0.961718
4.14585	 0.961692
4.15085	 0.961666
4.15584	 0.96164
4.16084	 0.961614
4.16583	 0.961588
4.17083	 0.961562
4.17582	 0.961536
4.18082	 0.96151
4.18581	 0.961484
4.19081	 0.961458
4.1958	 0.961432
4.2008	 0.961405
4.20579	 0.961379
4.21079	 0.961352
4.21578	 0.961326
4.22078	 0.9613
4.22577	 0.961273
4.23077	 0.961246
4.23576	 0.96122
4.24076	 0.961193
4.24575	 0.961167
4.25075	 0.96114
4.25574	 0.961113
4.26074	 0.961086
4.26573	 0.961059
4.27073	 0.961032
4.27572	 0.961005
4.28072	 0.960978
4.28571	 0.960951
4.29071	 0.960924
4.2957	 0.960897
4.3007	 0.96087
4.30569	 0.960843
4.31069	 0.960816
4.31568	 0.960788
4.32068	 0.960761
4.32567	 0.960734
4.33067	 0.960706
4.33566	 0.960679
4.34066	 0.960651
4.34565	 0.960624
4.35065	 0.960596
4.35564	 0.960569
4.36064	 0.960541
4.36563	 0.960513
4.37063	 0.960486
4.37562	 0.960458
4.38062	 0.96043
4.38561	 0.960402
4.39061	 0.960375
4.3956	 0.960347
4.4006	 0.960319
4.40559	 0.960291
4.41059	 0.960263
4.41558	 0.960235
4.42058	 0.960207
4.42557	 0.960179
4.43057	 0.960151
4.43556	 0.960123
4.44056	 0.960094
4.44555	 0.960066
4.45055	 0.960038
4.45554	 0.96001
4.46054	 0.959981
4.46553	 0.959953
4.47053	 0.959925
4.47552	 0.959896
4.48052	 0.959868
4.48551	 0.959839
4.49051	 0.959811
4.4955	 0.959782
4.5005	 0.959754
4.50549	 0.959725
4.51049	 0.959697
4.51548	 0.959668
4.52048	 0.959639
4.52547	 0.959611
4.53047	 0.959582
4.53546	 0.959553
4.54046	 0.959524
4.54545	 0.959496
4.55045	 0.959467
4.55544	 0.959438
4.56044	 0.959409
4.56543	 0.95938
4.57043	 0.959351
4.57542	 0.959322
4.58042	 0.959293
4.58541	 0.959264
4.59041	 0.959235
4.5954	 0.959206
4.6004	 0.959177
4.60539	 0.959148
4.61039	 0.959119
4.61538	 0.95909
4.62038	 0.959061
4.62537	 0.959031
4.63037	 0.959002
4.63536	 0.958973
4.64036	 0.958944
4.64535	 0.958914
4.65035	 0.958885
4.65534	 0.958856
4.66034	 0.958826
4.66533	 0.958797
4.67033	 0.958768
4.67532	 0.958738
4.68032	 0.958709
4.68531	 0.95868
4.69031	 0.95865
4.6953	 0.958621
4.7003	 0.958591
4.70529	 0.958562
4.71029	 0.958532
4.71528	 0.958503
4.72028	 0.958473
4.72527	 0.958443
4.73027	 0.958414
4.73526	 0.958384
4.74026	 0.958355
4.74525	 0.958325
4.75025	 0.958295
4.75524	 0.958266
4.76024	 0.958236
4.76523	 0.958206
4.77023	 0.958177
4.77522	 0.958147
4.78022	 0.958117
4.78521	 0.958087
4.79021	 0.958058
4.7952	 0.958028
4.8002	 0.957998
4.80519	 0.957968
4.81019	 0.957938
4.81518	 0.957909
4.82018	 0.957879
4.82517	 0.957849
4.83017	 0.957819
4.83516	 0.957789
4.84016	 0.957759
4.84515	 0.957729
4.85015	 0.9577
4.85514	 0.95767
4.86014	 0.95764
4.86513	 0.95761
4.87013	 0.95758
4.87512	 0.95755
4.88012	 0.95752
4.88511	 0.95749
4.89011	 0.95746
4.8951	 0.95743
4.9001	 0.9574
4.90509	 0.95737
4.91009	 0.95734
4.91508	 0.95731
4.92008	 0.95728
4.92507	 0.95725
4.93007	 0.95722
4.93506	 0.95719
4.94006	 0.95716
4.94505	 0.95713
4.95005	 0.9571
4.95504	 0.95707
4.96004	 0.95704
4.96503	 0.95701
4.97003	 0.95698
4.97502	 0.95695
4.98002	 0.95692
4.98501	 0.95689
4.99001	 0.95686
4.995	 0.95683
