0.076	 0.001	 40	 0.000426706	 27	 0.991973
0.077	 0.001	 40	 0.000247974	 27	 0.992208
0.078	 0.001	 40	 8.82573e-05	 27	 0.992432
0.079	 0.001	 40	 -5.4417e-05	 27	 0.992645
0.08	 0.001	 40	 -0.000181812	 27	 0.992849
0.081	 0.001	 40	 -0.000295506	 27	 0.993045
0.082	 0.001	 40	 -0.000396909	 27	 0.993232
0.083	 0.001	 40	 -0.000487279	 27	 0.993411
0.084	 0.001	 40	 -0.000567745	 27	 0.993584
0.085	 0.001	 40	 -0.000639313	 27	 0.993749
0.086	 0.001	 40	 -0.000702883	 27	 0.993909
0.087	 0.001	 40	 -0.000759261	 27	 0.994062
0.088	 0.001	 62	 -0.000816718	 27	 0.99421
0.089	 0.001	 62	 -0.000965894	 27	 0.994353
0.09	 0.001	 62	 -0.00107497	 27	 0.994491
0.091	 0.001	 62	 -0.00115284	 27	 0.994624
0.092	 0.001	 62	 -0.00120684	 27	 0.994752
0.093	 0.001	 62	 -0.00124295	 27	 0.994877
0.094	 0.001	 14	 -0.00127955	 27	 0.994997
0.095	 0.001	 14	 -0.0014244	 27	 0.995114
0.096	 0.001	 14	 -0.00156462	 27	 0.995227
0.097	 0.001	 14	 -0.0017004	 27	 0.995337
0.098	 0.001	 14	 -0.0018319	 27	 0.995444
0.099	 0.001	 14	 -0.00195925	 27	 0.995547
0.1	 0.001	 14	 -0.0020826	 27	 0.995648
0.101	 0.001	 14	 -0.00220206	 27	 0.995745
0.102	 0.001	 14	 -0.00231774	 27	 0.99584
0.103	 0.001	 14	 -0.00242974	 27	 0.995933
0.104	 0.001	 14	 -0.00253813	 27	 0.996023
0.105	 0.001	 14	 -0.00264299	 27	 0.99611
0.106	 0.001	 14	 -0.00274437	 27	 0.996195
0.107	 0.001	 14	 -0.00284231	 27	 0.996278
0.108	 0.001	 14	 -0.00293685	 27	 0.996359
0.109	 0.001	 14	 -0.003028	 27	 0.996438
0.11	 0.001	 14	 -0.00311577	 27	 0.996515
0.111	 0.001	 14	 -0.00320014	 27	 0.99659
0.112	 0.001	 14	 -0.0032811	 27	 0.996662
0.113	 0.001	 14	 -0.00335861	 27	 0.996733
0.114	 0.001	 14	 -0.00343259	 27	 0.996802
0.115	 0.001	 14	 -0.00350299	 27	 0.99687
0.116	 0.001	 14	 -0.00356971	 27	 0.996935
0.117	 0.001	 14	 -0.00363263	 27	 0.996998
0.118	 0.001	 14	 -0.00369161	 27	 0.99706
0.119	 0.001	 14	 -0.00374649	 27	 0.997119
0.12	 0.001	 14	 -0.00379707	 27	 0.997177
0.121	 0.001	 14	 -0.00384314	 27	 0.997232
0.122	 0.001	 14	 -0.00388444	 27	 0.997285
0.123	 0.001	 14	 -0.00392066	 27	 0.997336
0.124	 0.001	 14	 -0.00395147	 27	 0.997385
0.125	 0.001	 14	 -0.00397647	 27	 0.997431
0.126	 0.001	 14	 -0.00399522	 27	 0.997475
0.127	 0.001	 14	 -0.00400719	 27	 0.997515
0.128	 0.001	 14	 -0.00401179	 27	 0.997552
0.129	 0.001	 14	 -0.00400835	 27	 0.997586
0.13	 0.001	 14	 -0.00399608	 27	 0.997616
0.131	 0.001	 14	 -0.00397407	 27	 0.997642
0.132	 0.001	 14	 -0.00394129	 27	 0.997663
0.133	 0.001	 14	 -0.00389651	 27	 0.997679
0.134	 0.001	 14	 -0.00383832	 27	 0.997689
0.135	 0.001	 14	 -0.00376506	 27	 0.997692
0.136	 0.001	 14	 -0.00367477	 27	 0.997689
0.137	 0.001	 14	 -0.00356511	 27	 0.997677
0.138	 0.001	 14	 -0.00343331	 27	 0.997656
0.139	 0.001	 14	 -0.00327599	 27	 0.997624
0.14	 0.001	 14	 -0.00308906	 27	 0.99758
0.141	 0.001	 39	 -0.0033335	 27	 0.997521
0.142	 0.001	 39	 -0.00368259	 27	 0.997446
0.143	 0.001	 39	 -0.00402784	 27	 0.997351
0.144	 0.001	 39	 -0.00436833	 26	 0.997448
0.145	 0.001	 39	 -0.00470309	 26	 0.997551
0.146	 0.001	 39	 -0.00503101	 26	 0.997641
0.147	 0.001	 39	 -0.00535086	 26	 0.997714
0.148	 0.001	 39	 -0.00566121	 26	 0.997765
0.149	 0.001	 39	 -0.00596031	 26	 0.997787
0.15	 0.001	 39	 -0.00624601	 26	 0.997767
0.151	 0.001	 39	 -0.00651548	 26	 0.997687
0.152	 0.001	 39	 -0.00676498	 26	 0.99752
0.153	 0.001	 39	 -0.00698939	 26	 0.997216
0.154	 0.001	 39	 -0.00718199	 26	 0.996702
0.155	 0.001	 39	 -0.00733522	 26	 0.995895
0.156	 0.001	 39	 -0.00744417	 78	 0.995319
0.157	 0.001	 39	 -0.0075115	 78	 0.995567
0.158	 0.001	 39	 -0.00754758	 78	 0.995785
0.159	 0.001	 39	 -0.00756502	 78	 0.995971
0.16	 0.001	 39	 -0.00757374	 78	 0.996125
0.161	 0.001	 39	 -0.00757937	 78	 0.996248
0.162	 0.001	 39	 -0.00758402	 78	 0.996338
0.163	 0.001	 39	 -0.00758768	 78	 0.996394
0.164	 0.001	 39	 -0.00758941	 79	 0.996455
0.165	 0.001	 39	 -0.00758824	 79	 0.996773
0.166	 0.001	 39	 -0.00758368	 79	 0.997057
0.167	 0.001	 39	 -0.00757599	 79	 0.997307
0.168	 0.001	 39	 -0.00756609	 79	 0.99752
0.169	 0.001	 39	 -0.00755531	 79	 0.997692
0.17	 0.001	 39	 -0.00754485	 79	 0.997817
0.171	 0.001	 39	 -0.00753559	 79	 0.997886
0.172	 0.001	 39	 -0.007528	 79	 0.997885
0.173	 0.001	 39	 -0.00752228	 79	 0.997793
0.174	 0.001	 39	 -0.00751845	 79	 0.997585
0.175	 0.001	 39	 -0.0075164	 79	 0.997232
0.176	 0.001	 39	 -0.00751603	 79	 0.996731
0.177	 0.001	 39	 -0.00751718	 79	 0.996142
0.178	 0.001	 39	 -0.00751972	 79	 0.995599
0.179	 0.001	 39	 -0.00752352	 79	 0.995245
0.18	 0.001	 39	 -0.00752847	 79	 0.995138
0.181	 0.001	 39	 -0.00753445	 79	 0.995251
0.182	 0.001	 39	 -0.00754135	 79	 0.995518
0.183	 0.001	 39	 -0.00754908	 79	 0.995871
0.184	 0.001	 39	 -0.00755753	 79	 0.996261
0.185	 0.001	 39	 -0.00756661	 79	 0.996655
0.186	 0.001	 39	 -0.0075762	 79	 0.997038
0.187	 0.001	 39	 -0.00758622	 79	 0.9974
0.188	 0.001	 39	 -0.00759658	 79	 0.997737
0.189	 0.001	 39	 -0.0076072	 79	 0.998048
0.19	 0.001	 39	 -0.00761803	 79	 0.998336
0.191	 0.001	 39	 -0.00762902	 79	 0.9986
0.192	 0.001	 39	 -0.00764014	 79	 0.998843
0.193	 0.001	 39	 -0.00765137	 79	 0.999066
0.194	 0.001	 39	 -0.00766269	 79	 0.999272
0.195	 0.001	 39	 -0.00767409	 79	 0.999462
0.196	 0.001	 39	 -0.00768557	 79	 0.999636
0.197	 0.001	 39	 -0.00769713	 79	 0.999797
0.198	 0.001	 39	 -0.00770875	 79	 0.999946
0.199	 0.001	 39	 -0.00772043	 80	 1.00014
0.2	 0.001	 39	 -0.00773219	 80	 1.0004
0.201	 0.001	 39	 -0.00774401	 80	 1.00066
0.202	 0.001	 67	 -0.00806303	 80	 1.0009
0.203	 0.001	 67	 -0.00845149	 80	 1.00112
0.204	 0.001	 67	 -0.00881974	 80	 1.00134
0.205	 0.001	 67	 -0.00916975	 80	 1.00155
0.206	 0.001	 67	 -0.00950323	 80	 1.00175
0.207	 0.001	 67	 -0.0098217	 80	 1.00194
0.208	 0.001	 67	 -0.0101265	 80	 1.00212
0.209	 0.001	 67	 -0.0104189	 80	 1.00229
0.21	 0.001	 67	 -0.0106999	 80	 1.00246
0.211	 0.001	 67	 -0.0109705	 80	 1.00262
0.212	 0.001	 67	 -0.0112315	 80	 1.00278
0.213	 0.001	 67	 -0.0114836	 80	 1.00293
0.214	 0.001	 67	 -0.0117277	 80	 1.00307
0.215	 0.001	 67	 -0.0119642	 80	 1.00321
0.216	 0.001	 67	 -0.0121938	 80	 1.00335
0.217	 0.001	 67	 -0.012417	 80	 1.00348
0.218	 0.001	 67	 -0.0126341	 80	 1.0036
0.219	 0.001	 67	 -0.0128456	 80	 1.00372
0.22	 0.001	 67	 -0.0130519	 80	 1.00384
0.221	 0.001	 67	 -0.0132532	 80	 1.00395
0.222	 0.001	 67	 -0.01345	 80	 1.00406
0.223	 0.001	 67	 -0.0136424	 80	 1.00416
0.224	 0.001	 67	 -0.0138308	 80	 1.00426
0.225	 0.001	 67	 -0.0140153	 80	 1.00434
0.226	 0.001	 67	 -0.0141962	 80	 1.00442
0.227	 0.001	 67	 -0.0143738	 80	 1.00449
0.228	 0.001	 67	 -0.0145482	 80	 1.00455
0.229	 0.001	 67	 -0.0147196	 80	 1.00459
0.23	 0.001	 67	 -0.0148884	 80	 1.0046
0.231	 0.001	 67	 -0.0150545	 80	 1.00458
0.232	 0.001	 67	 -0.0152182	 80	 1.00451
0.233	 0.001	 67	 -0.0153795	 80	 1.00436
0.234	 0.001	 67	 -0.0155379	 80	 1.0041
0.235	 0.001	 67	 -0.0156924	 80	 1.00366
0.236	 0.001	 67	 -0.0158409	 80	 1.00295
0.237	 0.001	 67	 -0.0159792	 80	 1.00195
0.238	 0.001	 67	 -0.0161023	 80	 1.00081
0.239	 0.001	 67	 -0.0162047	 80	 0.999816
0.24	 0.001	 67	 -0.016283	 80	 0.999174
0.241	 0.001	 67	 -0.0163351	 80	 0.998892
0.242	 0.001	 67	 -0.0163609	 80	 0.99887
0.243	 0.0005	 67	 -0.0163609	 80	 0.998998
0.2435	 0.0005	 67	 -0.0163545	 80	 0.999091
0.244	 0.0005	 67	 -0.0163418	 80	 0.9992
0.2445	 0.00025	 67	 -0.016323	 80	 0.999318
0.24475	 0.00025	 67	 -0.016312	 80	 0.99938
0.245	 0.00025	 67	 -0.0162996	 80	 0.999442
0.24525	 0.00025	 67	 -0.0162856	 80	 0.999504
0.2455	 0.00025	 67	 -0.0162702	 81	 0.999588
0.24575	 0.00025	 67	 -0.0162534	 81	 0.999738
0.246	 0.00025	 67	 -0.0162351	 81	 0.999883
0.24625	 0.00025	 67	 -0.0162155	 81	 1.00002
0.2465	 0.00025	 67	 -0.0161944	 81	 1.00016
0.24675	 0.00025	 67	 -0.016172	 81	 1.00029
0.247	 0.00025	 67	 -0.0161482	 81	 1.00042
0.24725	 0.00025	 67	 -0.0161231	 81	 1.00055
0.2475	 0.00025	 67	 -0.0160966	 81	 1.00067
0.24775	 0.00025	 67	 -0.0160689	 81	 1.00079
0.248	 0.00025	 67	 -0.0160399	 81	 1.0009
0.24825	 0.00025	 67	 -0.0160096	 81	 1.00102
0.2485	 0.00025	 67	 -0.015978	 81	 1.00113
0.24875	 0.00025	 67	 -0.0159452	 81	 1.00123
0.249	 0.00025	 67	 -0.0159112	 81	 1.00134
0.24925	 0.00025	 67	 -0.0158759	 81	 1.00144
0.2495	 0.00025	 67	 -0.0158395	 81	 1.00154
0.24975	 0.00025	 67	 -0.0158019	 81	 1.00164
0.25	 0.00025	 67	 -0.015763	 81	 1.00173
0.25025	 0.00025	 67	 -0.0157231	 81	 1.00183
0.2505	 0.00025	 67	 -0.0156819	 81	 1.00192
0.25075	 0.00025	 67	 -0.0156396	 81	 1.00201
0.251	 0.00025	 67	 -0.0155962	 81	 1.0021
0.25125	 0.00025	 67	 -0.0155517	 81	 1.00218
0.2515	 0.00025	 67	 -0.0155061	 81	 1.00227
0.25175	 0.00025	 67	 -0.0154594	 81	 1.00235
0.252	 0.00025	 67	 -0.0154115	 81	 1.00243
0.25225	 0.00025	 67	 -0.0153626	 81	 1.00251
0.2525	 0.00025	 67	 -0.0153127	 81	 1.00259
0.25275	 0.00025	 67	 -0.0152617	 81	 1.00267
0.253	 0.00025	 67	 -0.0152096	 81	 1.00275
0.25325	 0.00025	 67	 -0.0151565	 15	 1.0042
0.2535	 0.00025	 67	 -0.0151024	 15	 1.00579
0.25375	 0.00025	 67	 -0.0150472	 15	 1.00728
0.254	 0.00025	 67	 -0.0149911	 15	 1.00868
0.25425	 0.00025	 67	 -0.0149339	 15	 1.01
0.2545	 0.00025	 67	 -0.0148758	 15	 1.01125
0.25475	 0.00025	 67	 -0.0148166	 15	 1.01242
0.255	 0.00025	 67	 -0.0147565	 15	 1.01352
0.25525	 0.00025	 67	 -0.0146955	 15	 1.01456
0.2555	 0.00025	 67	 -0.0146334	 15	 1.01555
0.25575	 0.00025	 67	 -0.0145705	 15	 1.01648
0.256	 0.00025	 67	 -0.0145066	 14	 1.01755
0.25625	 0.00025	 67	 -0.0144417	 14	 1.01867
0.2565	 0.00025	 67	 -0.0143759	 14	 1.01974
0.25675	 0.00025	 67	 -0.0143093	 14	 1.02076
0.257	 0.00025	 67	 -0.0142417	 14	 1.02174
0.25725	 0.00025	 67	 -0.0141732	 14	 1.02268
0.2575	 0.00025	 67	 -0.0141038	 14	 1.02358
0.25775	 0.00025	 67	 -0.0140335	 14	 1.02444
0.258	 0.00025	 67	 -0.0139624	 14	 1.02527
0.25825	 0.00025	 67	 -0.0138904	 14	 1.02606
0.2585	 0.00025	 67	 -0.0138175	 14	 1.02682
0.25875	 0.00025	 68	 -0.0137471	 14	 1.02755
0.259	 0.00025	 68	 -0.0138445	 14	 1.02825
0.25925	 0.00025	 68	 -0.0139417	 14	 1.02893
0.2595	 0.00025	 68	 -0.0140387	 14	 1.02957
0.25975	 0.00025	 68	 -0.0141355	 14	 1.0302
0.26	 0.00025	 68	 -0.0142321	 14	 1.03079
0.26025	 0.00025	 68	 -0.0143287	 14	 1.03137
0.2605	 0.00025	 68	 -0.0144252	 14	 1.03192
0.26075	 0.00025	 68	 -0.0145216	 14	 1.03245
0.261	 0.00025	 68	 -0.014618	 14	 1.03295
0.26125	 0.00025	 68	 -0.0147145	 14	 1.03344
0.2615	 0.00025	 68	 -0.0148109	 14	 1.03391
0.26175	 0.00025	 68	 -0.0149075	 14	 1.03436
0.262	 0.00025	 68	 -0.0150042	 14	 1.03479
0.26225	 0.00025	 68	 -0.0151009	 14	 1.0352
0.2625	 0.00025	 68	 -0.0151979	 14	 1.0356
0.26275	 0.00025	 68	 -0.015295	 14	 1.03598
0.263	 0.00025	 68	 -0.0153923	 14	 1.03634
0.26325	 0.00025	 68	 -0.0154899	 14	 1.03669
0.2635	 0.00025	 68	 -0.0155877	 14	 1.03702
0.26375	 0.00025	 68	 -0.0156858	 14	 1.03734
0.264	 0.00025	 68	 -0.0157842	 14	 1.03764
0.26425	 0.00025	 68	 -0.015883	 14	 1.03793
0.2645	 0.00025	 68	 -0.015982	 14	 1.0382
0.26475	 0.00025	 68	 -0.0160815	 14	 1.03846
0.265	 0.00025	 68	 -0.0161814	 14	 1.03871
0.26525	 0.00025	 68	 -0.0162816	 14	 1.03895
0.2655	 0.00025	 68	 -0.0163823	 14	 1.03918
0.26575	 0.00025	 68	 -0.0164835	 14	 1.03939
0.266	 0.00025	 68	 -0.0165851	 14	 1.03959
0.26625	 0.00025	 68	 -0.0166872	 14	 1.03978
0.2665	 0.00025	 68	 -0.0167899	 14	 1.03996
0.26675	 0.00025	 68	 -0.016893	 14	 1.04013
0.267	 0.00025	 68	 -0.0169967	 14	 1.04029
0.26725	 0.00025	 68	 -0.0171009	 14	 1.04043
0.2675	 0.00025	 68	 -0.0172058	 14	 1.04057
0.26775	 0.00025	 68	 -0.0173111	 14	 1.0407
0.268	 0.00025	 68	 -0.0174171	 14	 1.04082
0.26825	 0.00025	 68	 -0.0175237	 14	 1.04093
0.2685	 0.00025	 68	 -0.0176309	 14	 1.04103
0.26875	 0.00025	 68	 -0.0177387	 14	 1.04112
0.269	 0.00025	 68	 -0.0178471	 14	 1.0412
0.26925	 0.00025	 68	 -0.0179561	 14	 1.04128
0.2695	 0.00025	 68	 -0.0180657	 14	 1.04134
0.26975	 0.00025	 68	 -0.018176	 14	 1.0414
0.27	 0.00025	 68	 -0.0182868	 14	 1.04145
0.27025	 0.00025	 68	 -0.0183983	 14	 1.04149
0.2705	 0.00025	 68	 -0.0185103	 14	 1.04152
0.27075	 0.00025	 68	 -0.0186229	 13	 1.04161
0.271	 0.00025	 68	 -0.018736	 13	 1.04193
0.27125	 0.00025	 68	 -0.0188497	 13	 1.04224
0.2715	 0.00025	 68	 -0.0189639	 13	 1.04254
0.27175	 0.00025	 68	 -0.0190786	 13	 1.04283
0.272	 0.00025	 68	 -0.0191937	 13	 1.04312
0.27225	 0.00025	 68	 -0.0193092	 13	 1.04339
0.2725	 0.00025	 68	 -0.0194251	 13	 1.04365
0.27275	 0.00025	 68	 -0.0195413	 13	 1.0439
0.273	 0.00025	 68	 -0.0196578	 13	 1.04415
0.27325	 0.00025	 68	 -0.0197744	 13	 1.04438
0.2735	 0.00025	 68	 -0.0198912	 13	 1.0446
0.27375	 0.00025	 68	 -0.020008	 13	 1.04481
0.274	 0.00025	 68	 -0.0201249	 13	 1.04501
0.27425	 0.00025	 68	 -0.0202416	 13	 1.04519
0.2745	 0.00025	 68	 -0.0203581	 13	 1.04537
0.27475	 0.00025	 68	 -0.0204743	 13	 1.04553
0.275	 0.00025	 68	 -0.0205901	 13	 1.04567
0.27525	 0.00025	 68	 -0.0207054	 13	 1.04581
0.2755	 0.00025	 68	 -0.02082	 13	 1.04592
0.27575	 0.00025	 68	 -0.0209339	 13	 1.04603
0.276	 0.00025	 68	 -0.0210469	 13	 1.04611
0.27625	 0.00025	 68	 -0.0211588	 13	 1.04618
0.2765	 0.00025	 68	 -0.0212695	 13	 1.04623
0.27675	 0.00025	 68	 -0.0213789	 13	 1.04626
0.277	 0.00025	 68	 -0.0214867	 13	 1.04627
0.27725	 0.00025	 68	 -0.0215929	 13	 1.04627
0.2775	 0.00025	 68	 -0.0216972	 13	 1.04624
0.27775	 0.00025	 68	 -0.0217994	 13	 1.04619
0.278	 0.00025	 68	 -0.0218995	 13	 1.04612
0.27825	 0.00025	 68	 -0.0219972	 13	 1.04603
0.2785	 0.00025	 68	 -0.0220923	 13	 1.04592
0.27875	 0.00025	 68	 -0.0221847	 13	 1.0458
0.279	 0.00025	 68	 -0.0222741	 13	 1.04565
0.27925	 0.00025	 68	 -0.0223606	 13	 1.0455
0.2795	 0.00025	 68	 -0.0224438	 13	 1.04533
0.27975	 0.00025	 68	 -0.0225236	 13	 1.04515
0.28	 0.00025	 68	 -0.0226	 13	 1.04497
0.28025	 0.00025	 68	 -0.0226728	 13	 1.04478
0.2805	 0.00025	 68	 -0.0227421	 13	 1.04459
0.28075	 0.00025	 68	 -0.0228076	 13	 1.0444
0.281	 0.00025	 68	 -0.0228695	 13	 1.04422
0.28125	 0.00025	 68	 -0.0229278	 13	 1.04403
0.2815	 0.00025	 68	 -0.0229826	 13	 1.04385
0.28175	 0.00025	 68	 -0.023034	 13	 1.04367
0.282	 0.00025	 68	 -0.0230822	 12	 1.04394
0.28225	 0.00025	 68	 -0.0231274	 12	 1.04422
0.2825	 0.00025	 68	 -0.02317	 12	 1.0445
0.28275	 0.00025	 68	 -0.0232103	 12	 1.04477
0.283	 0.00025	 68	 -0.0232486	 12	 1.04503
0.28325	 0.00025	 68	 -0.0232852	 12	 1.04528
0.2835	 0.00025	 68	 -0.0233207	 12	 1.04552
0.28375	 0.00025	 68	 -0.0233553	 12	 1.04574
0.284	 0.00025	 68	 -0.0233895	 12	 1.04595
0.28425	 0.00025	 68	 -0.0234236	 12	 1.04615
0.2845	 0.00025	 68	 -0.023458	 12	 1.04632
0.28475	 0.00025	 68	 -0.0234929	 12	 1.04648
0.285	 0.00025	 68	 -0.0235287	 12	 1.04662
0.28525	 0.00025	 68	 -0.0235657	 12	 1.04674
0.2855	 0.00025	 68	 -0.023604	 12	 1.04684
0.28575	 0.00025	 68	 -0.023644	 12	 1.04692
0.286	 0.00025	 68	 -0.0236858	 12	 1.04697
0.28625	 0.00025	 68	 -0.0237297	 12	 1.04701
0.2865	 0.00025	 68	 -0.0237759	 12	 1.04701
0.28675	 0.00025	 68	 -0.0238247	 12	 1.047
0.287	 0.00025	 68	 -0.0238761	 12	 1.04696
0.28725	 0.00025	 68	 -0.0239306	 12	 1.0469
0.2875	 0.00025	 68	 -0.0239882	 12	 1.04681
0.28775	 0.00025	 68	 -0.0240494	 12	 1.0467
0.288	 0.00025	 68	 -0.0241142	 12	 1.04658
0.28825	 0.00025	 68	 -0.0241832	 12	 1.04644
0.2885	 0.00025	 68	 -0.0242565	 12	 1.04628
0.28875	 0.00025	 68	 -0.0243345	 12	 1.04612
0.289	 0.00025	 68	 -0.0244175	 12	 1.04595
0.28925	 0.00025	 68	 -0.0245061	 12	 1.04577
0.2895	 0.00025	 68	 -0.0246006	 12	 1.0456
0.28975	 0.00025	 68	 -0.0247016	 12	 1.04543
0.29	 0.00025	 68	 -0.0248095	 12	 1.04526
0.29025	 0.00025	 68	 -0.0249249	 12	 1.0451
0.2905	 0.00025	 68	 -0.0250486	 12	 1.04495
0.29075	 0.00025	 68	 -0.0251812	 12	 1.0448
0.291	 0.00025	 68	 -0.0253235	 11	 1.04474
0.29125	 0.00025	 68	 -0.0254765	 11	 1.04507
0.2915	 0.00025	 68	 -0.0256411	 11	 1.04539
0.29175	 0.00025	 68	 -0.0258184	 11	 1.0457
0.292	 0.00025	 68	 -0.0260097	 11	 1.04601
0.29225	 0.00025	 68	 -0.0262164	 11	 1.0463
0.2925	 0.00025	 68	 -0.0264402	 11	 1.04659
0.29275	 0.00025	 68	 -0.0266826	 11	 1.04687
0.293	 0.00025	 68	 -0.0269459	 11	 1.04713
0.29325	 0.00025	 68	 -0.0272321	 11	 1.04738
0.2935	 0.00025	 68	 -0.0275439	 11	 1.04762
0.29375	 0.00025	 68	 -0.0278841	 11	 1.04785
0.294	 0.00025	 68	 -0.0282557	 11	 1.04806
0.29425	 0.00025	 68	 -0.0286625	 11	 1.04826
0.2945	 0.00025	 68	 -0.0291083	 11	 1.04845
0.29475	 0.00025	 68	 -0.0295978	 11	 1.04861
0.295	 0.00025	 68	 -0.0301364	 11	 1.04877
0.29525	 0.00025	 68	 -0.0307302	 11	 1.0489
0.2955	 0.00025	 68	 -0.0313868	 11	 1.04903
0.29575	 0.00025	 68	 -0.0321154	 11	 1.04913
0.296	 0.00025	 68	 -0.0329272	 11	 1.04922
0.29625	 0.00025	 68	 -0.0338367	 11	 1.04929
0.2965	 0.00025	 68	 -0.0348623	 11	 1.04935
0.29675	 0.00025	 68	 -0.0360287	 11	 1.04939
0.297	 0.00025	 68	 -0.0373692	 11	 1.04942
0.29725	 0.00025	 68	 -0.038931	 11	 1.04943
0.2975	 0.00025	 68	 -0.0407837	 11	 1.04943
0.29775	 0.00025	 68	 -0.0430359	 11	 1.04941
0.298	 0.00025	 68	 -0.0458718	 11	 1.04939
0.29825	 0.00025	 68	 -0.0496443	 11	 1.04936
0.2985	 0.00025	 68	 -0.0551874	 11	 1.04931
0.29875	 0.000125	 68	 -0.0658182	 11	 1.04927
0.298875	 6.25e-05	 68	 -0.0745932	 11	 1.04924
0.298937	 6.25e-05	 68	 -0.0807089	 11	 1.04923
