0.001	 0.001	 0.000546	 0.000546
0.00201	 0.00101	 0.000405	 0.000951
0.0030301	 0.0010201	 0.000404	 0.001355
0.0040604	 0.0010303	 0.000406	 0.001761
0.00510101	 0.0010406	 0.000403	 0.002164
0.00636222	 0.00126121	 0.000407	 0.002571
0.00763604	 0.00127382	 0.00037	 0.002941
0.0089226	 0.00128656	 0.000369	 0.00331
0.0104819	 0.00155931	 0.000369	 0.003679
0.0120568	 0.00157491	 0.00037	 0.004049
0.0136475	 0.00159066	 0.000374	 0.004423
0.0155754	 0.00192787	 0.000371	 0.004794
0.0175225	 0.00194715	 0.000369	 0.005163
0.0194891	 0.00196663	 0.000371	 0.005534
0.0218727	 0.00238355	 0.000369	 0.005903
0.0242801	 0.00240739	 0.00037	 0.006273
0.0267115	 0.00243146	 0.00037	 0.006643
0.0296585	 0.00294693	 0.000372	 0.007015
0.0326349	 0.0029764	 0.000372	 0.007387
0.035641	 0.00300616	 0.00037	 0.007757
0.0392845	 0.00364347	 0.00037	 0.008127
0.0429644	 0.0036799	 0.00037	 0.008497
0.0466811	 0.0037167	 0.000369	 0.008866
0.0511857	 0.00450464	 0.000353	 0.009219
0.0557354	 0.00454969	 0.000341	 0.00956
0.0603306	 0.00459519	 0.000341	 0.009901
0.0659	 0.00556937	 0.000341	 0.010242
0.071525	 0.00562506	 0.000341	 0.010583
0.0772063	 0.00568131	 0.00034	 0.010923
0.0840921	 0.00688575	 0.000341	 0.011264
0.0910467	 0.0069546	 0.00034	 0.011604
0.0980708	 0.00702415	 0.00034	 0.011944
0.106584	 0.00851327	 0.000354	 0.012298
0.115183	 0.0085984	 0.000342	 0.01264
0.123867	 0.00868439	 0.00034	 0.01298
0.134392	 0.0105255	 0.00034	 0.01332
0.145023	 0.0106307	 0.000341	 0.013661
0.15576	 0.010737	 0.000328	 0.013989
0.168773	 0.0130133	 0.000318	 0.014307
0.181917	 0.0131434	 0.000319	 0.014626
0.195192	 0.0132749	 0.000338	 0.014964
0.211281	 0.0160891	 0.000319	 0.015283
0.227531	 0.01625	 0.000318	 0.015601
0.243943	 0.0164125	 0.000319	 0.01592
0.263835	 0.019892	 0.000318	 0.016238
0.283926	 0.0200909	 0.000318	 0.016556
0.304218	 0.0202918	 0.000318	 0.016874
0.328812	 0.0245937	 0.000318	 0.017192
0.353651	 0.0248396	 0.000318	 0.01751
0.378739	 0.025088	 0.000318	 0.017828
0.409146	 0.0304067	 0.000318	 0.018146
0.439857	 0.0307107	 0.000318	 0.018464
0.470875	 0.0310178	 0.000318	 0.018782
0.508468	 0.0375936	 0.000318	 0.0191
0.546438	 0.0379695	 0.000319	 0.019419
0.584787	 0.0383492	 0.000318	 0.019737
0.631266	 0.0464793	 0.000319	 0.020056
0.67821	 0.0469441	 0.000318	 0.020374
0.725624	 0.0474135	 0.000318	 0.020692
0.783089	 0.0574652	 0.000318	 0.02101
0.841129	 0.0580398	 0.000319	 0.021329
0.899749	 0.0586202	 0.000318	 0.021647
0.970797	 0.0710477	 0.000318	 0.021965
1.04255	 0.0717582	 0.000319	 0.022284
1.11503	 0.0724758	 0.00032	 0.022604
1.20287	 0.0878406	 0.000319	 0.022923
1.29159	 0.088719	 0.000317	 0.02324
1.3812	 0.0896062	 0.00031	 0.02355
1.4898	 0.108603	 0.000295	 0.023845
1.59949	 0.109689	 0.000296	 0.024141
1.71027	 0.110786	 0.000294	 0.024435
1.84455	 0.134272	 0.000295	 0.02473
1.98016	 0.135615	 0.000295	 0.025025
2.11713	 0.136971	 0.000295	 0.02532
